time,P,G(i),H_sun,T2m,WS10m,Int
20161112:1309,5.7,172.67,17.11,26.0,4.33,0.0
20161112:1409,3.39,113.13,6.03,24.64,4.74,0.0
20161112:1509,0.0,0.0,0.0,23.29,5.16,0.0
20161112:1609,0.0,0.0,0.0,22.52,4.82,0.0
20161112:1709,0.0,0.0,0.0,21.76,4.48,0.0
20161112:1809,0.0,0.0,0.0,20.99,4.14,0.0
20161112:1909,0.0,0.0,0.0,20.35,3.72,0.0
20161112:2009,0.0,0.0,0.0,19.71,3.31,0.0
20161112:2109,0.0,0.0,0.0,19.07,2.9,0.0
20161112:2209,0.0,0.0,0.0,19.16,2.62,0.0
20161112:2309,0.0,0.0,0.0,19.25,2.34,0.0
20161113:0009,0.0,0.0,0.0,19.34,2.07,0.0
20161113:0109,0.0,0.0,0.0,19.21,1.88,0.0
20161113:0209,0.0,0.0,0.0,19.09,1.68,0.0
20161113:0309,0.0,0.0,0.0,18.97,1.49,0.0
20161113:0409,0.0,0.0,0.0,19.73,1.42,0.0
20161113:0509,1.74,63.64,11.0,20.49,1.34,0.0
20161113:0609,8.28,239.7,21.54,21.26,1.27,0.0
20161113:0709,15.63,439.64,30.48,22.35,1.46,0.0
20161113:0809,16.24,459.46,37.01,23.44,1.65,0.0
20161113:0909,16.0,455.05,40.13,24.53,1.83,0.0
20161113:1009,14.42,409.38,39.2,24.83,2.62,0.0
20161113:1109,9.62,278.09,34.44,25.12,3.4,0.0
20161113:1209,8.45,245.78,26.7,25.41,4.18,0.0
20161113:1309,12.77,359.45,16.95,24.24,4.34,0.0
20161113:1409,1.36,53.26,5.9,23.07,4.51,0.0
20161113:1509,0.0,0.0,0.0,21.9,4.68,0.0
20161113:1609,0.0,0.0,0.0,21.3,4.26,0.0
20161113:1709,0.0,0.0,0.0,20.69,3.85,0.0
20161113:1809,0.0,0.0,0.0,20.09,3.43,0.0
20161113:1909,0.0,0.0,0.0,19.56,2.91,0.0
20161113:2009,0.0,0.0,0.0,19.02,2.4,0.0
20161113:2109,0.0,0.0,0.0,18.49,1.88,0.0
20161113:2209,0.0,0.0,0.0,18.66,1.85,0.0
20161113:2309,0.0,0.0,0.0,18.83,1.83,0.0
20161114:0009,0.0,0.0,0.0,19.0,1.81,0.0
20161114:0109,0.0,0.0,0.0,19.0,1.9,0.0
20161114:0209,0.0,0.0,0.0,19.01,1.99,0.0
20161114:0309,0.0,0.0,0.0,19.02,2.08,0.0
20161114:0409,0.0,0.0,0.0,19.69,2.29,0.0
20161114:0509,5.71,181.02,10.8,20.36,2.49,0.0
20161114:0609,13.87,388.09,21.32,21.03,2.69,0.0
20161114:0709,22.9,639.03,30.24,22.18,2.63,0.0
20161114:0809,28.06,797.63,36.75,23.34,2.57,0.0
20161114:0909,27.53,788.96,39.86,24.5,2.51,0.0
20161114:1009,28.78,823.17,38.95,24.85,3.06,0.0
20161114:1109,25.94,733.3,34.22,25.19,3.61,0.0
20161114:1209,22.5,630.24,26.52,25.53,4.17,0.0
20161114:1309,7.2,211.2,16.8,24.43,4.43,0.0
20161114:1409,1.69,63.49,5.78,23.33,4.7,0.0
20161114:1509,0.0,0.0,0.0,22.23,4.97,0.0
20161114:1609,0.0,0.0,0.0,21.58,4.8,0.0
20161114:1709,0.0,0.0,0.0,20.94,4.63,0.0
20161114:1809,0.0,0.0,0.0,20.29,4.46,0.0
20161114:1909,0.0,0.0,0.0,19.76,4.12,0.0
20161114:2009,0.0,0.0,0.0,19.23,3.79,0.0
20161114:2109,0.0,0.0,0.0,18.7,3.46,0.0
20161114:2209,0.0,0.0,0.0,18.67,3.15,0.0
20161114:2309,0.0,0.0,0.0,18.64,2.84,0.0
20161115:0009,0.0,0.0,0.0,18.62,2.52,0.0
20161115:0109,0.0,0.0,0.0,18.79,2.5,0.0
20161115:0209,0.0,0.0,0.0,18.96,2.47,0.0
20161115:0309,0.0,0.0,0.0,19.14,2.44,0.0
20161115:0409,0.0,0.0,0.0,19.72,2.42,0.0
20161115:0509,3.0,100.65,10.6,20.3,2.4,0.0
20161115:0609,10.63,300.77,21.1,20.89,2.37,0.0
20161115:0709,17.51,486.43,30.0,22.01,2.74,0.0
20161115:0809,15.48,433.38,36.49,23.13,3.1,0.0
20161115:0909,30.45,867.47,39.6,24.25,3.46,0.0
20161115:1009,16.82,470.64,38.71,24.26,4.15,0.0
20161115:1109,27.4,765.19,34.01,24.26,4.84,0.0
20161115:1209,22.11,610.49,26.35,24.26,5.53,0.0
20161115:1309,15.18,421.16,16.66,23.08,5.18,0.0
20161115:1409,1.64,61.6,5.66,21.89,4.82,0.0
20161115:1509,0.0,0.0,0.0,20.7,4.47,0.0
20161115:1609,0.0,0.0,0.0,20.3,4.06,0.0
20161115:1709,0.0,0.0,0.0,19.89,3.64,0.0
20161115:1809,0.0,0.0,0.0,19.49,3.23,0.0
20161115:1909,0.0,0.0,0.0,18.89,3.08,0.0
20161115:2009,0.0,0.0,0.0,18.29,2.93,0.0
20161115:2109,0.0,0.0,0.0,17.69,2.79,0.0
20161115:2209,0.0,0.0,0.0,18.07,2.84,0.0
20161115:2309,0.0,0.0,0.0,18.45,2.9,0.0
20161116:0009,0.0,0.0,0.0,18.84,2.95,0.0
20161116:0109,0.0,0.0,0.0,18.87,3.06,0.0
20161116:0209,0.0,0.0,0.0,18.9,3.16,0.0
20161116:0309,0.0,0.0,0.0,18.94,3.27,0.0
20161116:0409,0.0,0.0,0.0,19.46,3.39,0.0
20161116:0509,0.96,40.04,10.41,19.98,3.51,0.0
20161116:0609,3.94,122.91,20.88,20.51,3.63,0.0
20161116:0709,13.04,361.59,29.76,21.07,3.98,0.0
20161116:0809,19.68,541.13,36.23,21.63,4.34,0.0
20161116:0909,28.73,797.7,39.34,22.19,4.69,0.0
20161116:1009,23.29,641.48,38.47,21.97,4.8,0.0
20161116:1109,20.98,575.32,33.8,21.74,4.9,0.0
20161116:1209,15.02,412.59,26.18,21.51,5.01,0.0
20161116:1309,10.69,298.68,16.52,20.92,4.89,0.0
20161116:1409,3.06,102.13,5.55,20.33,4.78,0.0
20161116:1509,0.0,0.0,0.0,19.74,4.66,0.0
20161116:1609,0.0,0.0,0.0,19.54,4.4,0.0
20161116:1709,0.0,0.0,0.0,19.33,4.15,0.0
20161116:1809,0.0,0.0,0.0,19.13,3.89,0.0
20161116:1909,0.0,0.0,0.0,18.57,3.71,0.0
20161116:2009,0.0,0.0,0.0,18.0,3.53,0.0
20161116:2109,0.0,0.0,0.0,17.44,3.35,0.0
20161116:2209,0.0,0.0,0.0,17.41,3.27,0.0
20161116:2309,0.0,0.0,0.0,17.38,3.2,0.0
20161117:0009,0.0,0.0,0.0,17.35,3.12,0.0
20161117:0109,0.0,0.0,0.0,17.18,2.98,0.0
20161117:0209,0.0,0.0,0.0,17.01,2.84,0.0
20161117:0309,0.0,0.0,0.0,16.84,2.7,0.0
20161117:0409,0.0,0.0,0.0,17.87,2.31,0.0
20161117:0509,5.26,167.55,10.21,18.9,1.91,0.0
20161117:0609,15.02,420.93,20.66,19.94,1.52,0.0
20161117:0709,23.3,650.48,29.53,20.69,1.89,0.0
20161117:0809,28.71,812.36,35.98,21.44,2.25,0.0
20161117:0909,31.41,896.32,39.09,22.19,2.62,0.0
20161117:1009,32.07,912.22,38.24,22.13,2.97,0.0
20161117:1109,29.88,839.95,33.6,22.06,3.33,0.0
20161117:1209,24.65,682.09,26.01,21.99,3.68,0.0
20161117:1309,15.91,439.64,16.39,21.25,3.72,0.0
20161117:1409,4.41,140.56,5.45,20.5,3.77,0.0
20161117:1509,0.0,0.0,0.0,19.75,3.81,0.0
20161117:1609,0.0,0.0,0.0,19.46,3.85,0.0
20161117:1709,0.0,0.0,0.0,19.18,3.89,0.0
20161117:1809,0.0,0.0,0.0,18.89,3.93,0.0
20161117:1909,0.0,0.0,0.0,18.18,3.8,0.0
20161117:2009,0.0,0.0,0.0,17.48,3.66,0.0
20161117:2109,0.0,0.0,0.0,16.77,3.53,0.0
20161117:2209,0.0,0.0,0.0,16.61,3.46,0.0
20161117:2309,0.0,0.0,0.0,16.45,3.38,0.0
20161118:0009,0.0,0.0,0.0,16.29,3.31,0.0
20161118:0109,0.0,0.0,0.0,15.95,3.37,0.0
20161118:0209,0.0,0.0,0.0,15.61,3.43,0.0
20161118:0309,0.0,0.0,0.0,15.28,3.49,0.0
20161118:0409,0.0,0.0,0.0,16.59,3.22,0.0
20161118:0509,2.77,93.42,10.02,17.9,2.95,0.0
20161118:0609,14.17,393.23,20.45,19.22,2.68,0.0
20161118:0709,21.53,592.79,29.29,20.78,3.25,0.0
20161118:0809,26.07,725.12,35.74,22.35,3.82,0.0
20161118:0909,22.76,634.02,38.84,23.92,4.39,0.0
20161118:1009,22.64,630.18,38.01,24.01,4.63,0.0
20161118:1109,28.79,804.47,33.41,24.1,4.86,0.0
20161118:1209,23.51,650.82,25.86,24.18,5.1,0.0
20161118:1309,15.97,443.4,16.27,23.44,5.11,0.0
20161118:1409,6.08,188.72,5.35,22.69,5.12,0.0
20161118:1509,0.0,0.0,0.0,21.95,5.13,0.0
20161118:1609,0.0,0.0,0.0,21.59,4.94,0.0
20161118:1709,0.0,0.0,0.0,21.24,4.74,0.0
20161118:1809,0.0,0.0,0.0,20.88,4.55,0.0
20161118:1909,0.0,0.0,0.0,20.17,4.05,0.0
20161118:2009,0.0,0.0,0.0,19.47,3.54,0.0
20161118:2109,0.0,0.0,0.0,18.76,3.03,0.0
20161118:2209,0.0,0.0,0.0,18.7,2.75,0.0
20161118:2309,0.0,0.0,0.0,18.64,2.46,0.0
20161119:0009,0.0,0.0,0.0,18.58,2.18,0.0
20161119:0109,0.0,0.0,0.0,17.68,2.21,0.0
20161119:0209,0.0,0.0,0.0,16.78,2.24,0.0
20161119:0309,0.0,0.0,0.0,15.89,2.28,0.0
20161119:0409,0.0,0.0,0.0,16.89,2.3,0.0
20161119:0509,2.02,71.6,9.82,17.9,2.33,0.0
20161119:0609,13.14,365.52,20.24,18.91,2.36,0.0
20161119:0709,18.25,505.05,29.07,20.84,2.45,0.0
20161119:0809,23.51,660.54,35.49,22.77,2.53,0.0
20161119:0909,20.7,585.54,38.6,24.7,2.62,0.0
20161119:1009,8.22,241.5,37.79,25.05,2.4,0.0
20161119:1109,17.87,507.47,33.22,25.4,2.17,0.0
20161119:1209,15.99,454.54,25.7,25.75,1.94,0.0
20161119:1309,3.46,112.07,16.14,24.74,2.35,0.0
20161119:1409,4.7,151.04,5.25,23.72,2.76,0.0
20161119:1509,0.0,0.0,0.0,22.71,3.17,0.0
20161119:1609,0.0,0.0,0.0,21.76,3.07,0.0
20161119:1709,0.0,0.0,0.0,20.81,2.97,0.0
20161119:1809,0.0,0.0,0.0,19.86,2.87,0.0
20161119:1909,0.0,0.0,0.0,19.27,2.66,0.0
20161119:2009,0.0,0.0,0.0,18.69,2.45,0.0
20161119:2109,0.0,0.0,0.0,18.1,2.23,0.0
20161119:2209,0.0,0.0,0.0,17.91,2.2,0.0
20161119:2309,0.0,0.0,0.0,17.72,2.17,0.0
20161120:0009,0.0,0.0,0.0,17.54,2.14,0.0
20161120:0109,0.0,0.0,0.0,16.75,2.53,0.0
20161120:0209,0.0,0.0,0.0,15.96,2.93,0.0
20161120:0309,0.0,0.0,0.0,15.18,3.32,0.0
20161120:0409,0.0,0.0,0.0,16.39,3.36,0.0
20161120:0509,2.24,78.1,9.63,17.6,3.39,0.0
20161120:0609,8.89,251.49,20.03,18.82,3.42,0.0
20161120:0709,18.42,506.71,28.84,21.2,3.58,0.0
20161120:0809,25.29,707.29,35.26,23.59,3.74,0.0
20161120:0909,25.81,731.62,38.37,25.97,3.9,0.0
20161120:1009,28.51,816.02,37.57,26.36,3.65,0.0
20161120:1109,26.4,754.15,33.04,26.75,3.4,0.0
20161120:1209,21.96,624.26,25.56,27.13,3.14,0.0
20161120:1309,7.9,231.7,16.03,25.77,3.12,0.0
20161120:1409,3.24,109.54,5.16,24.4,3.09,0.0
20161120:1509,0.0,0.0,0.0,23.04,3.06,0.0
20161120:1609,0.0,0.0,0.0,22.11,3.06,0.0
20161120:1709,0.0,0.0,0.0,21.17,3.05,0.0
20161120:1809,0.0,0.0,0.0,20.24,3.05,0.0
20161120:1909,0.0,0.0,0.0,19.5,3.05,0.0
20161120:2009,0.0,0.0,0.0,18.75,3.05,0.0
20161120:2109,0.0,0.0,0.0,18.01,3.05,0.0
20161120:2209,0.0,0.0,0.0,17.98,3.12,0.0
20161120:2309,0.0,0.0,0.0,17.94,3.2,0.0
20161121:0009,0.0,0.0,0.0,17.91,3.27,0.0
20161121:0109,0.0,0.0,0.0,17.3,3.37,0.0
20161121:0209,0.0,0.0,0.0,16.7,3.46,0.0
20161121:0309,0.0,0.0,0.0,16.1,3.56,0.0
20161121:0409,0.0,0.0,0.0,17.17,3.53,0.0
20161121:0509,4.33,140.3,9.44,18.25,3.5,0.0
20161121:0609,14.07,389.48,19.83,19.33,3.48,0.0
20161121:0709,22.42,618.33,28.62,21.63,3.6,0.0
20161121:0809,27.84,782.93,35.02,23.93,3.72,0.0
20161121:0909,30.66,878.81,38.14,26.23,3.85,0.0
20161121:1009,30.82,889.26,37.36,26.64,3.49,0.0
20161121:1109,28.39,818.21,32.86,27.04,3.13,0.0
20161121:1209,22.98,657.52,25.42,27.44,2.77,0.0
20161121:1309,16.73,474.8,15.92,26.0,3.01,0.0
20161121:1409,0.68,32.24,5.08,24.55,3.25,0.0
20161121:1509,0.0,0.0,0.0,23.11,3.49,0.0
20161121:1609,0.0,0.0,0.0,21.88,3.43,0.0
20161121:1709,0.0,0.0,0.0,20.64,3.38,0.0
20161121:1809,0.0,0.0,0.0,19.41,3.32,0.0
20161121:1909,0.0,0.0,0.0,18.37,3.29,0.0
20161121:2009,0.0,0.0,0.0,17.33,3.25,0.0
20161121:2109,0.0,0.0,0.0,16.29,3.21,0.0
20161121:2209,0.0,0.0,0.0,15.93,3.22,0.0
20161121:2309,0.0,0.0,0.0,15.56,3.23,0.0
20161122:0009,0.0,0.0,0.0,15.2,3.24,0.0
20161122:0109,0.0,0.0,0.0,14.9,3.4,0.0
20161122:0209,0.0,0.0,0.0,14.6,3.55,0.0
20161122:0309,0.0,0.0,0.0,14.3,3.71,0.0
20161122:0409,0.0,0.0,0.0,15.51,3.76,0.0
20161122:0509,4.88,155.93,9.25,16.73,3.81,0.0
20161122:0609,13.48,370.69,19.62,17.95,3.86,0.0
20161122:0709,20.9,570.8,28.4,20.23,3.95,0.0
20161122:0809,25.94,720.22,34.8,22.52,4.05,0.0
20161122:0909,27.24,767.8,37.91,24.81,4.14,0.0
20161122:1009,30.66,873.95,37.16,25.22,3.89,0.0
20161122:1109,17.81,501.11,32.69,25.63,3.65,0.0
20161122:1209,18.37,517.31,25.28,26.04,3.41,0.0
20161122:1309,15.51,437.11,15.82,25.02,3.58,0.0
20161122:1409,3.92,128.75,5.0,23.99,3.75,0.0
20161122:1509,0.0,0.0,0.0,22.96,3.92,0.0
20161122:1609,0.0,0.0,0.0,22.28,3.88,0.0
20161122:1709,0.0,0.0,0.0,21.6,3.84,0.0
20161122:1809,0.0,0.0,0.0,20.92,3.81,0.0
20161122:1909,0.0,0.0,0.0,20.14,3.77,0.0
20161122:2009,0.0,0.0,0.0,19.37,3.74,0.0
20161122:2109,0.0,0.0,0.0,18.59,3.71,0.0
20161122:2209,0.0,0.0,0.0,18.16,3.71,0.0
20161122:2309,0.0,0.0,0.0,17.72,3.71,0.0
20161123:0009,0.0,0.0,0.0,17.29,3.71,0.0
20161123:0109,0.0,0.0,0.0,17.34,3.79,0.0
20161123:0209,0.0,0.0,0.0,17.4,3.87,0.0
20161123:0309,0.0,0.0,0.0,17.46,3.94,0.0
20161123:0409,0.0,0.0,0.0,18.2,4.11,0.0
20161123:0509,4.32,141.01,9.07,18.95,4.29,0.0
20161123:0609,6.4,186.87,19.42,19.7,4.46,0.0
20161123:0709,19.64,537.38,28.19,21.35,4.65,0.0
20161123:0809,27.39,759.07,34.57,23.01,4.84,0.0
20161123:0909,29.01,813.34,37.7,24.66,5.03,0.0
20161123:1009,30.56,863.95,36.97,24.93,4.53,0.0
20161123:1109,27.88,787.65,32.53,25.2,4.03,0.0
20161123:1209,22.64,636.74,25.15,25.46,3.53,0.0
20161123:1309,11.73,331.96,15.72,24.12,3.7,0.0
20161123:1409,4.41,142.12,4.93,22.77,3.86,0.0
20161123:1509,0.0,0.0,0.0,21.42,4.03,0.0
20161123:1609,0.0,0.0,0.0,20.44,4.17,0.0
20161123:1709,0.0,0.0,0.0,19.47,4.3,0.0
20161123:1809,0.0,0.0,0.0,18.49,4.44,0.0
20161123:1909,0.0,0.0,0.0,17.59,4.46,0.0
20161123:2009,0.0,0.0,0.0,16.7,4.49,0.0
20161123:2109,0.0,0.0,0.0,15.8,4.51,0.0
20161123:2209,0.0,0.0,0.0,15.49,4.57,0.0
20161123:2309,0.0,0.0,0.0,15.18,4.63,0.0
20161124:0009,0.0,0.0,0.0,14.88,4.69,0.0
20161124:0109,0.0,0.0,0.0,14.25,4.72,0.0
20161124:0209,0.0,0.0,0.0,13.63,4.75,0.0
20161124:0309,0.0,0.0,0.0,13.01,4.79,0.0
20161124:0409,0.0,0.0,0.0,13.97,4.93,0.0
20161124:0509,4.48,143.49,8.88,14.94,5.07,0.0
20161124:0609,13.57,368.27,19.22,15.91,5.21,0.0
20161124:0709,21.97,588.32,27.97,17.77,5.41,0.0
20161124:0809,27.41,743.18,34.36,19.64,5.6,0.0
20161124:0909,30.19,829.95,37.48,21.5,5.79,0.0
20161124:1009,30.7,848.08,36.78,21.88,5.49,0.0
20161124:1109,28.22,778.47,32.37,22.25,5.19,0.0
20161124:1209,23.11,635.21,25.03,22.62,4.88,0.0
20161124:1309,15.15,417.6,15.63,21.42,4.86,0.0
20161124:1409,0.64,30.27,4.86,20.21,4.83,0.0
20161124:1509,0.0,0.0,0.0,19.01,4.8,0.0
20161124:1609,0.0,0.0,0.0,18.08,4.88,0.0
20161124:1709,0.0,0.0,0.0,17.14,4.97,0.0
20161124:1809,0.0,0.0,0.0,16.21,5.05,0.0
20161124:1909,0.0,0.0,0.0,15.37,5.13,0.0
20161124:2009,0.0,0.0,0.0,14.53,5.2,0.0
20161124:2109,0.0,0.0,0.0,13.69,5.28,0.0
20161124:2209,0.0,0.0,0.0,13.25,5.16,0.0
20161124:2309,0.0,0.0,0.0,12.8,5.03,0.0
20161125:0009,0.0,0.0,0.0,12.36,4.91,0.0
20161125:0109,0.0,0.0,0.0,11.65,4.91,0.0
20161125:0209,0.0,0.0,0.0,10.94,4.91,0.0
20161125:0309,0.0,0.0,0.0,10.23,4.91,0.0
20161125:0409,0.0,0.0,0.0,11.16,4.95,0.0
20161125:0509,3.76,121.12,8.7,12.09,4.98,0.0
20161125:0609,14.0,374.67,19.03,13.02,5.02,0.0
20161125:0709,23.08,611.11,27.77,15.13,5.17,0.0
20161125:0809,29.16,784.01,34.14,17.25,5.31,0.0
20161125:0909,31.82,869.08,37.28,19.36,5.46,0.0
20161125:1009,32.05,880.57,36.59,19.76,5.04,0.0
20161125:1109,29.32,804.77,32.22,20.15,4.63,0.0
20161125:1209,23.66,646.62,24.92,20.54,4.21,0.0
20161125:1309,15.38,420.7,15.54,19.21,4.06,0.0
20161125:1409,0.65,30.27,4.8,17.88,3.91,0.0
20161125:1509,0.0,0.0,0.0,16.55,3.77,0.0
20161125:1609,0.0,0.0,0.0,15.33,3.67,0.0
20161125:1709,0.0,0.0,0.0,14.11,3.58,0.0
20161125:1809,0.0,0.0,0.0,12.89,3.49,0.0
20161125:1909,0.0,0.0,0.0,11.84,3.46,0.0
20161125:2009,0.0,0.0,0.0,10.8,3.43,0.0
20161125:2109,0.0,0.0,0.0,9.75,3.41,0.0
20161125:2209,0.0,0.0,0.0,9.32,3.35,0.0
20161125:2309,0.0,0.0,0.0,8.88,3.3,0.0
20161126:0009,0.0,0.0,0.0,8.45,3.24,0.0
20161126:0109,0.0,0.0,0.0,7.72,3.32,0.0
20161126:0209,0.0,0.0,0.0,7.0,3.4,0.0
20161126:0309,0.0,0.0,0.0,6.28,3.48,0.0
20161126:0409,0.0,0.0,0.0,7.72,3.42,0.0
20161126:0509,4.27,134.67,8.52,9.17,3.37,0.0
20161126:0609,14.98,398.53,18.84,10.62,3.31,0.0
20161126:0709,23.61,627.89,27.56,13.37,3.14,0.0
20161126:0809,28.89,787.77,33.93,16.13,2.96,0.0
20161126:0909,31.5,880.68,37.08,18.88,2.79,0.0
20161126:1009,31.95,899.06,36.42,19.38,2.63,0.0
20161126:1109,29.58,829.62,32.08,19.88,2.47,0.0
20161126:1209,24.69,686.47,24.81,20.37,2.32,0.0
20161126:1309,16.95,465.53,15.46,18.93,2.7,0.0
20161126:1409,0.62,29.35,4.74,17.48,3.08,0.0
20161126:1509,0.0,0.0,0.0,16.03,3.46,0.0
20161126:1609,0.0,0.0,0.0,14.98,3.48,0.0
20161126:1709,0.0,0.0,0.0,13.93,3.49,0.0
20161126:1809,0.0,0.0,0.0,12.88,3.5,0.0
20161126:1909,0.0,0.0,0.0,11.91,3.43,0.0
20161126:2009,0.0,0.0,0.0,10.93,3.36,0.0
20161126:2109,0.0,0.0,0.0,9.96,3.28,0.0
20161126:2209,0.0,0.0,0.0,9.41,3.27,0.0
20161126:2309,0.0,0.0,0.0,8.85,3.26,0.0
20161127:0009,0.0,0.0,0.0,8.3,3.26,0.0
20161127:0109,0.0,0.0,0.0,7.78,3.25,0.0
20161127:0209,0.0,0.0,0.0,7.26,3.24,0.0
20161127:0309,0.0,0.0,0.0,6.75,3.23,0.0
20161127:0409,0.0,0.0,0.0,8.28,3.18,0.0
20161127:0509,3.95,126.1,8.35,9.81,3.14,0.0
20161127:0609,14.52,388.44,18.65,11.34,3.09,0.0
20161127:0709,23.04,615.23,27.37,14.13,3.04,0.0
20161127:0809,28.45,778.11,33.73,16.93,2.99,0.0
20161127:0909,31.1,870.72,36.88,19.72,2.94,0.0
20161127:1009,31.41,883.49,36.25,20.42,2.95,0.0
20161127:1109,29.09,815.12,31.94,21.12,2.97,0.0
20161127:1209,23.86,662.7,24.7,21.81,2.98,0.0
20161127:1309,15.82,436.6,15.39,20.25,3.12,0.0
20161127:1409,0.62,29.35,4.69,18.69,3.26,0.0
20161127:1509,0.0,0.0,0.0,17.13,3.41,0.0
20161127:1609,0.0,0.0,0.0,15.89,3.41,0.0
20161127:1709,0.0,0.0,0.0,14.65,3.42,0.0
20161127:1809,0.0,0.0,0.0,13.41,3.42,0.0
20161127:1909,0.0,0.0,0.0,12.28,3.41,0.0
20161127:2009,0.0,0.0,0.0,11.15,3.4,0.0
20161127:2109,0.0,0.0,0.0,10.02,3.39,0.0
20161127:2209,0.0,0.0,0.0,9.66,3.37,0.0
20161127:2309,0.0,0.0,0.0,9.3,3.36,0.0
20161128:0009,0.0,0.0,0.0,8.94,3.34,0.0
20161128:0109,0.0,0.0,0.0,8.99,3.53,0.0
20161128:0209,0.0,0.0,0.0,9.04,3.71,0.0
20161128:0309,0.0,0.0,0.0,9.09,3.9,0.0
20161128:0409,0.0,0.0,0.0,10.42,3.95,0.0
20161128:0509,3.2,105.45,8.17,11.75,4.0,0.0
20161128:0609,12.97,349.58,18.46,13.08,4.06,0.0
20161128:0709,21.57,576.65,27.17,15.9,4.04,0.0
20161128:0809,27.57,752.26,33.54,18.72,4.03,0.0
20161128:0909,30.18,841.16,36.7,21.54,4.01,0.0
20161128:1009,30.59,861.15,36.08,22.29,3.55,0.0
20161128:1109,28.12,792.96,31.81,23.04,3.09,0.0
20161128:1209,23.1,649.38,24.61,23.78,2.63,0.0
20161128:1309,15.49,432.58,15.32,22.27,2.74,0.0
20161128:1409,0.58,28.43,4.65,20.75,2.85,0.0
20161128:1509,0.0,0.0,0.0,19.23,2.95,0.0
20161128:1609,0.0,0.0,0.0,18.12,2.99,0.0
20161128:1709,0.0,0.0,0.0,17.0,3.03,0.0
20161128:1809,0.0,0.0,0.0,15.89,3.08,0.0
20161128:1909,0.0,0.0,0.0,14.97,3.02,0.0
20161128:2009,0.0,0.0,0.0,14.05,2.97,0.0
20161128:2109,0.0,0.0,0.0,13.13,2.91,0.0
20161128:2209,0.0,0.0,0.0,12.7,2.93,0.0
20161128:2309,0.0,0.0,0.0,12.26,2.96,0.0
20161129:0009,0.0,0.0,0.0,11.83,2.98,0.0
20161129:0109,0.0,0.0,0.0,12.27,3.06,0.0
20161129:0209,0.0,0.0,0.0,12.72,3.14,0.0
20161129:0309,0.0,0.0,0.0,13.17,3.21,0.0
20161129:0409,0.0,0.0,0.0,14.19,3.06,0.0
20161129:0509,0.37,20.97,8.0,15.22,2.9,0.0
20161129:0609,1.34,50.52,18.28,16.25,2.74,0.0
20161129:0709,2.59,85.8,26.98,17.87,2.23,0.0
20161129:0809,9.78,276.85,33.34,19.49,1.71,0.0
20161129:0909,13.93,392.07,36.52,21.11,1.2,0.0
20161129:1009,29.5,851.68,35.93,21.69,1.37,0.0
20161129:1109,27.86,798.69,31.69,22.27,1.53,0.0
20161129:1209,22.55,636.73,24.52,22.84,1.7,0.0
20161129:1309,14.83,417.82,15.26,22.37,1.6,0.0
20161129:1409,0.58,28.43,4.61,21.89,1.49,0.0
20161129:1509,0.0,0.0,0.0,21.41,1.39,0.0
20161129:1609,0.0,0.0,0.0,21.46,1.19,0.0
20161129:1709,0.0,0.0,0.0,21.51,0.98,0.0
20161129:1809,0.0,0.0,0.0,21.56,0.77,0.0
20161129:1909,0.0,0.0,0.0,19.32,1.67,0.0
20161129:2009,0.0,0.0,0.0,17.07,2.57,0.0
20161129:2109,0.0,0.0,0.0,14.83,3.46,0.0
20161129:2209,0.0,0.0,0.0,15.18,3.65,0.0
20161129:2309,0.0,0.0,0.0,15.53,3.84,0.0
20161130:0009,0.0,0.0,0.0,15.88,4.03,0.0
20161130:0109,0.0,0.0,0.0,16.02,4.21,0.0
20161130:0209,0.0,0.0,0.0,16.16,4.4,0.0
20161130:0309,0.0,0.0,0.0,16.31,4.58,0.0
20161130:0409,0.0,0.0,0.0,17.32,4.67,0.0
20161130:0509,4.28,142.26,7.83,18.33,4.75,0.0
20161130:0609,3.0,97.02,18.1,19.35,4.84,0.0
20161130:0709,5.29,158.32,26.8,20.93,5.52,0.0
20161130:0809,18.95,518.71,33.16,22.52,6.19,0.0
20161130:0909,5.63,169.68,36.34,24.1,6.87,0.0
20161130:1009,23.83,654.84,35.78,23.33,6.31,0.0
20161130:1109,24.21,663.67,31.57,22.56,5.76,0.0
20161130:1209,3.78,119.16,24.43,21.79,5.2,0.0
20161130:1309,15.57,427.51,15.2,20.74,4.73,0.0
20161130:1409,0.61,29.35,4.58,19.68,4.26,0.0
20161130:1509,0.0,0.0,0.0,18.62,3.79,0.0
20161130:1609,0.0,0.0,0.0,17.84,3.47,0.0
20161130:1709,0.0,0.0,0.0,17.05,3.14,0.0
20161130:1809,0.0,0.0,0.0,16.27,2.81,0.0
20161130:1909,0.0,0.0,0.0,15.98,3.19,0.0
20161130:2009,0.0,0.0,0.0,15.68,3.56,0.0
20161130:2109,0.0,0.0,0.0,15.39,3.93,0.0
20161130:2209,0.0,0.0,0.0,15.72,4.29,0.0
20161130:2309,0.0,0.0,0.0,16.04,4.66,0.0
20161201:0009,0.0,0.0,0.0,16.37,5.02,0.0
20161201:0109,0.0,0.0,0.0,16.23,4.68,0.0
20161201:0209,0.0,0.0,0.0,16.1,4.33,0.0
20161201:0309,0.0,0.0,0.0,15.97,3.99,0.0
20161201:0409,0.0,0.0,0.0,16.56,4.57,0.0
20161201:0509,2.6,90.83,7.66,17.14,5.15,0.0
20161201:0609,0.4,21.93,17.93,17.73,5.74,0.0
