time,P,G(i),H_sun,T2m,WS10m,Int
20160803:0209,0.0,0.0,0.0,25.01,2.3,0.0
20160803:0309,0.0,0.0,0.0,24.77,2.1,0.0
20160803:0409,1.08,44.72,13.84,25.58,2.06,0.0
20160803:0509,7.26,223.96,26.39,26.39,2.03,0.0
20160803:0609,12.75,371.58,39.09,27.2,2.0,0.0
20160803:0709,23.2,670.39,51.68,27.96,2.49,0.0
20160803:0809,27.53,803.53,63.63,28.71,2.98,0.0
20160803:0909,30.94,911.28,73.18,29.47,3.48,0.0
20160803:1009,31.77,932.23,74.61,29.38,4.04,0.0
20160803:1109,31.97,930.79,66.39,29.3,4.61,0.0
20160803:1209,29.15,836.65,54.78,29.21,5.17,0.0
20160803:1309,23.66,673.09,42.28,29.04,5.17,0.0
20160803:1409,15.76,455.34,29.59,28.86,5.16,0.0
20160803:1509,6.7,222.41,16.97,28.69,5.16,0.0
20160803:1609,0.36,24.91,4.66,28.21,4.62,0.0
20160803:1709,0.0,0.0,0.0,27.73,4.07,0.0
20160803:1809,0.0,0.0,0.0,27.24,3.53,0.0
20160803:1909,0.0,0.0,0.0,26.9,3.09,0.0
20160803:2009,0.0,0.0,0.0,26.56,2.64,0.0
20160803:2109,0.0,0.0,0.0,26.21,2.19,0.0
20160803:2209,0.0,0.0,0.0,25.98,2.02,0.0
20160803:2309,0.0,0.0,0.0,25.75,1.85,0.0
20160804:0009,0.0,0.0,0.0,25.52,1.68,0.0
20160804:0109,0.0,0.0,0.0,25.35,1.86,0.0
20160804:0209,0.0,0.0,0.0,25.17,2.03,0.0
20160804:0309,0.0,0.0,0.0,24.99,2.21,0.0
20160804:0409,1.87,68.43,13.72,25.66,2.74,0.0
20160804:0509,7.74,241.14,26.29,26.33,3.26,0.0
20160804:0609,15.53,446.49,38.99,27.0,3.79,0.0
20160804:0709,23.06,657.12,51.56,27.7,4.06,0.0
20160804:0809,29.54,850.92,63.48,28.4,4.32,0.0
20160804:0909,30.32,880.59,72.95,29.1,4.58,0.0
20160804:1009,30.96,899.6,74.36,29.03,4.72,0.0
20160804:1109,32.27,936.09,66.2,28.97,4.86,0.0
20160804:1209,29.95,860.1,54.63,28.9,4.99,0.0
20160804:1309,23.92,680.45,42.15,28.71,4.87,0.0
20160804:1409,16.17,467.3,29.45,28.53,4.75,0.0
20160804:1509,6.79,226.67,16.83,28.34,4.63,0.0
20160804:1609,0.38,25.18,4.5,27.76,4.0,0.0
20160804:1709,0.0,0.0,0.0,27.18,3.36,0.0
20160804:1809,0.0,0.0,0.0,26.59,2.72,0.0
20160804:1909,0.0,0.0,0.0,26.26,2.25,0.0
20160804:2009,0.0,0.0,0.0,25.93,1.79,0.0
20160804:2109,0.0,0.0,0.0,25.6,1.32,0.0
20160804:2209,0.0,0.0,0.0,25.49,1.61,0.0
20160804:2309,0.0,0.0,0.0,25.39,1.89,0.0
20160805:0009,0.0,0.0,0.0,25.28,2.18,0.0
20160805:0109,0.0,0.0,0.0,24.87,2.54,0.0
20160805:0209,0.0,0.0,0.0,24.46,2.91,0.0
20160805:0309,0.0,0.0,0.0,24.05,3.27,0.0
20160805:0409,1.4,54.24,13.61,25.19,3.49,0.0
20160805:0509,7.44,229.14,26.18,26.33,3.71,0.0
20160805:0609,15.92,458.35,38.88,27.47,3.93,0.0
20160805:0709,19.78,565.21,51.45,28.17,4.16,0.0
20160805:0809,25.42,731.51,63.33,28.87,4.39,0.0
20160805:0909,25.19,728.77,72.73,29.57,4.62,0.0
20160805:1009,34.35,1003.83,74.1,29.47,4.89,0.0
20160805:1109,33.38,968.91,66.01,29.37,5.15,0.0
20160805:1209,29.85,855.95,54.47,29.27,5.42,0.0
20160805:1309,23.52,669.62,42.0,29.02,5.04,0.0
20160805:1409,15.42,446.32,29.31,28.76,4.67,0.0
20160805:1509,6.38,210.51,16.68,28.51,4.29,0.0
20160805:1609,0.47,27.13,4.34,27.93,3.71,0.0
20160805:1709,0.0,0.0,0.0,27.35,3.14,0.0
20160805:1809,0.0,0.0,0.0,26.76,2.57,0.0
20160805:1909,0.0,0.0,0.0,26.36,2.5,0.0
20160805:2009,0.0,0.0,0.0,25.95,2.44,0.0
20160805:2109,0.0,0.0,0.0,25.54,2.37,0.0
20160805:2209,0.0,0.0,0.0,25.36,2.56,0.0
20160805:2309,0.0,0.0,0.0,25.18,2.75,0.0
20160806:0009,0.0,0.0,0.0,25.0,2.94,0.0
20160806:0109,0.0,0.0,0.0,24.97,2.99,0.0
20160806:0209,0.0,0.0,0.0,24.93,3.05,0.0
20160806:0309,0.0,0.0,0.0,24.89,3.1,0.0
20160806:0409,2.22,80.57,13.5,25.84,3.21,0.0
20160806:0509,7.92,252.43,26.08,26.79,3.32,0.0
20160806:0609,15.85,457.88,38.78,27.74,3.43,0.0
20160806:0709,21.63,620.51,51.33,28.43,3.66,0.0
20160806:0809,28.8,835.62,63.18,29.12,3.89,0.0
20160806:0909,32.64,958.77,72.5,29.81,4.12,0.0
20160806:1009,33.88,994.8,73.83,29.64,4.46,0.0
20160806:1109,32.42,943.59,65.8,29.46,4.8,0.0
20160806:1209,29.16,837.67,54.3,29.29,5.14,0.0
20160806:1309,23.93,680.42,41.85,28.81,4.99,0.0
20160806:1409,15.96,460.74,29.16,28.32,4.83,0.0
20160806:1509,6.77,225.57,16.53,27.84,4.68,0.0
20160806:1609,0.36,24.05,4.17,27.3,4.2,0.0
20160806:1709,0.0,0.0,0.0,26.76,3.72,0.0
20160806:1809,0.0,0.0,0.0,26.21,3.24,0.0
20160806:1909,0.0,0.0,0.0,25.78,2.93,0.0
20160806:2009,0.0,0.0,0.0,25.35,2.62,0.0
20160806:2109,0.0,0.0,0.0,24.91,2.3,0.0
20160806:2209,0.0,0.0,0.0,24.9,2.2,0.0
20160806:2309,0.0,0.0,0.0,24.89,2.1,0.0
20160807:0009,0.0,0.0,0.0,24.88,2.0,0.0
20160807:0109,0.0,0.0,0.0,24.78,2.33,0.0
20160807:0209,0.0,0.0,0.0,24.68,2.66,0.0
20160807:0309,0.0,0.0,0.0,24.57,2.99,0.0
20160807:0409,2.12,76.56,13.38,25.41,3.01,0.0
20160807:0509,7.43,229.3,25.97,26.24,3.03,0.0
20160807:0609,16.08,464.1,38.67,27.08,3.05,0.0
20160807:0709,21.79,624.38,51.21,27.59,3.25,0.0
20160807:0809,27.81,805.52,63.02,28.1,3.44,0.0
20160807:0909,32.7,959.94,72.27,28.61,3.64,0.0
20160807:1009,34.35,1006.32,73.56,28.53,4.21,0.0
20160807:1109,32.76,949.07,65.59,28.45,4.77,0.0
20160807:1209,26.85,765.29,54.13,28.37,5.34,0.0
20160807:1309,18.74,531.12,41.69,28.09,5.4,0.0
20160807:1409,15.29,439.21,29.0,27.82,5.46,0.0
20160807:1509,6.58,217.8,16.37,27.54,5.52,0.0
20160807:1609,0.36,23.59,4.0,27.18,4.95,0.0
20160807:1709,0.0,0.0,0.0,26.82,4.39,0.0
20160807:1809,0.0,0.0,0.0,26.45,3.82,0.0
20160807:1909,0.0,0.0,0.0,26.3,3.26,0.0
20160807:2009,0.0,0.0,0.0,26.15,2.71,0.0
20160807:2109,0.0,0.0,0.0,25.99,2.15,0.0
20160807:2209,0.0,0.0,0.0,25.79,2.16,0.0
20160807:2309,0.0,0.0,0.0,25.6,2.16,0.0
20160808:0009,0.0,0.0,0.0,25.4,2.17,0.0
20160808:0109,0.0,0.0,0.0,25.57,2.24,0.0
20160808:0209,0.0,0.0,0.0,25.74,2.31,0.0
20160808:0309,0.0,0.0,0.0,25.9,2.39,0.0
20160808:0409,2.08,75.65,13.27,26.68,2.44,0.0
20160808:0509,7.78,247.0,25.87,27.45,2.5,0.0
20160808:0609,15.25,444.12,38.56,28.23,2.55,0.0
20160808:0709,23.39,674.71,51.09,28.65,3.1,0.0
20160808:0809,28.61,831.93,62.87,29.08,3.65,0.0
20160808:0909,32.62,956.2,72.03,29.5,4.19,0.0
20160808:1009,32.54,947.42,73.28,29.28,4.95,0.0
20160808:1109,33.31,961.05,65.38,29.07,5.7,0.0
20160808:1209,29.83,847.7,53.96,28.85,6.46,0.0
20160808:1309,24.03,677.21,41.53,28.43,6.39,0.0
20160808:1409,16.03,459.36,28.85,28.0,6.32,0.0
20160808:1509,6.67,221.68,16.2,27.58,6.25,0.0
20160808:1609,0.31,21.84,3.83,27.26,5.65,0.0
20160808:1709,0.0,0.0,0.0,26.94,5.04,0.0
20160808:1809,0.0,0.0,0.0,26.61,4.44,0.0
20160808:1909,0.0,0.0,0.0,26.4,3.79,0.0
20160808:2009,0.0,0.0,0.0,26.18,3.14,0.0
20160808:2109,0.0,0.0,0.0,25.96,2.5,0.0
20160808:2209,0.0,0.0,0.0,25.75,2.32,0.0
20160808:2309,0.0,0.0,0.0,25.55,2.15,0.0
20160809:0009,0.0,0.0,0.0,25.34,1.97,0.0
20160809:0109,0.0,0.0,0.0,25.05,1.98,0.0
20160809:0209,0.0,0.0,0.0,24.76,1.99,0.0
20160809:0309,0.0,0.0,0.0,24.47,2.0,0.0
20160809:0409,2.01,72.98,13.15,25.47,2.06,0.0
20160809:0509,7.89,251.85,25.76,26.47,2.12,0.0
20160809:0609,16.5,479.71,38.46,27.48,2.18,0.0
20160809:0709,23.94,692.01,50.97,28.08,2.59,0.0
20160809:0809,29.7,869.25,62.71,28.68,3.0,0.0
20160809:0909,32.89,972.32,71.79,29.28,3.41,0.0
20160809:1009,34.42,1013.11,73.0,29.22,4.12,0.0
20160809:1109,33.24,966.68,65.16,29.17,4.84,0.0
20160809:1209,28.44,813.16,53.77,29.11,5.56,0.0
20160809:1309,23.88,676.22,41.37,28.81,5.72,0.0
20160809:1409,15.66,450.59,28.68,28.51,5.89,0.0
20160809:1509,6.6,220.18,16.04,28.21,6.06,0.0
20160809:1609,0.35,22.63,3.65,27.71,5.73,0.0
20160809:1709,0.0,0.0,0.0,27.21,5.4,0.0
20160809:1809,0.0,0.0,0.0,26.71,5.08,0.0
20160809:1909,0.0,0.0,0.0,26.67,4.54,0.0
20160809:2009,0.0,0.0,0.0,26.63,4.01,0.0
20160809:2109,0.0,0.0,0.0,26.59,3.48,0.0
20160809:2209,0.0,0.0,0.0,26.31,3.11,0.0
20160809:2309,0.0,0.0,0.0,26.04,2.74,0.0
20160810:0009,0.0,0.0,0.0,25.76,2.37,0.0
20160810:0109,0.0,0.0,0.0,25.64,2.23,0.0
20160810:0209,0.0,0.0,0.0,25.51,2.1,0.0
20160810:0309,0.0,0.0,0.0,25.38,1.96,0.0
20160810:0409,1.82,67.46,13.04,25.98,2.11,0.0
20160810:0509,7.22,223.55,25.65,26.58,2.27,0.0
20160810:0609,16.29,472.1,38.35,27.19,2.43,0.0
20160810:0709,24.09,693.09,50.85,27.72,2.89,0.0
20160810:0809,29.3,851.92,62.54,28.25,3.35,0.0
20160810:0909,31.66,927.1,71.54,28.78,3.81,0.0
20160810:1009,33.57,980.86,72.71,28.64,4.38,0.0
20160810:1109,33.43,968.05,64.93,28.49,4.96,0.0
20160810:1209,30.08,858.01,53.59,28.35,5.53,0.0
20160810:1309,23.67,668.47,41.2,28.12,5.59,0.0
20160810:1409,15.95,458.06,28.51,27.89,5.65,0.0
20160810:1509,6.56,218.66,15.86,27.66,5.71,0.0
20160810:1609,0.3,20.54,3.46,27.34,5.2,0.0
20160810:1709,0.0,0.0,0.0,27.02,4.7,0.0
20160810:1809,0.0,0.0,0.0,26.69,4.19,0.0
20160810:1909,0.0,0.0,0.0,26.54,3.95,0.0
20160810:2009,0.0,0.0,0.0,26.39,3.71,0.0
20160810:2109,0.0,0.0,0.0,26.24,3.46,0.0
20160810:2209,0.0,0.0,0.0,25.99,3.41,0.0
20160810:2309,0.0,0.0,0.0,25.74,3.35,0.0
20160811:0009,0.0,0.0,0.0,25.49,3.3,0.0
20160811:0109,0.0,0.0,0.0,25.37,2.99,0.0
20160811:0209,0.0,0.0,0.0,25.25,2.69,0.0
20160811:0309,0.0,0.0,0.0,25.13,2.39,0.0
20160811:0409,2.01,75.84,12.92,25.76,2.49,0.0
20160811:0509,7.94,254.21,25.55,26.39,2.6,0.0
20160811:0609,14.32,414.15,38.24,27.03,2.7,0.0
20160811:0709,20.73,594.12,50.72,27.56,3.2,0.0
20160811:0809,29.92,866.22,62.38,28.08,3.71,0.0
20160811:0909,33.39,975.06,71.29,28.61,4.21,0.0
20160811:1009,33.35,970.3,72.42,28.43,4.68,0.0
20160811:1109,33.9,979.2,64.7,28.24,5.15,0.0
20160811:1209,28.96,823.51,53.39,28.06,5.63,0.0
20160811:1309,24.11,679.84,41.02,27.69,5.51,0.0
20160811:1409,16.06,460.19,28.34,27.33,5.39,0.0
20160811:1509,6.34,209.46,15.69,26.96,5.27,0.0
20160811:1609,0.31,20.59,3.27,26.7,4.57,0.0
20160811:1709,0.0,0.0,0.0,26.44,3.88,0.0
20160811:1809,0.0,0.0,0.0,26.18,3.19,0.0
20160811:1909,0.0,0.0,0.0,26.01,2.79,0.0
20160811:2009,0.0,0.0,0.0,25.84,2.4,0.0
20160811:2109,0.0,0.0,0.0,25.67,2.0,0.0
20160811:2209,0.0,0.0,0.0,25.33,2.02,0.0
20160811:2309,0.0,0.0,0.0,24.99,2.04,0.0
20160812:0009,0.0,0.0,0.0,24.65,2.06,0.0
20160812:0109,0.0,0.0,0.0,24.6,1.89,0.0
20160812:0209,0.0,0.0,0.0,24.55,1.72,0.0
20160812:0309,0.0,0.0,0.0,24.49,1.56,0.0
20160812:0409,1.68,62.8,12.81,25.32,1.56,0.0
20160812:0509,7.95,256.93,25.44,26.15,1.56,0.0
20160812:0609,16.78,489.21,38.13,26.98,1.56,0.0
20160812:0709,23.7,687.74,50.6,27.3,1.87,0.0
20160812:0809,29.48,867.55,62.21,27.63,2.18,0.0
20160812:0909,32.8,975.46,71.04,27.95,2.5,0.0
20160812:1009,33.58,994.19,72.13,27.88,3.01,0.0
20160812:1109,32.9,963.32,64.46,27.8,3.53,0.0
20160812:1209,29.34,844.09,53.2,27.73,4.04,0.0
20160812:1309,23.77,675.53,40.84,27.66,4.2,0.0
20160812:1409,16.01,461.32,28.16,27.59,4.35,0.0
20160812:1509,6.52,218.55,15.5,27.52,4.51,0.0
20160812:1609,0.31,20.11,3.08,27.11,4.06,0.0
20160812:1709,0.0,0.0,0.0,26.7,3.61,0.0
20160812:1809,0.0,0.0,0.0,26.29,3.16,0.0
20160812:1909,0.0,0.0,0.0,25.92,2.91,0.0
20160812:2009,0.0,0.0,0.0,25.55,2.65,0.0
20160812:2109,0.0,0.0,0.0,25.17,2.4,0.0
20160812:2209,0.0,0.0,0.0,25.13,2.17,0.0
20160812:2309,0.0,0.0,0.0,25.09,1.95,0.0
20160813:0009,0.0,0.0,0.0,25.05,1.72,0.0
20160813:0109,0.0,0.0,0.0,25.16,1.38,0.0
20160813:0209,0.0,0.0,0.0,25.26,1.04,0.0
20160813:0309,0.0,0.0,0.0,25.36,0.7,0.0
20160813:0409,1.96,75.05,12.69,25.6,0.89,0.0
20160813:0509,7.97,258.17,25.33,25.84,1.07,0.0
20160813:0609,16.82,489.39,38.02,26.09,1.26,0.0
20160813:0709,24.05,697.98,50.47,26.73,1.66,0.0
20160813:0809,29.63,872.64,62.04,27.36,2.06,0.0
20160813:0909,32.81,976.92,70.78,28.0,2.46,0.0
20160813:1009,34.48,1022.17,71.82,28.05,3.14,0.0
20160813:1109,33.68,985.54,64.21,28.09,3.82,0.0
20160813:1209,30.06,863.5,52.99,28.14,4.5,0.0
20160813:1309,23.97,679.17,40.65,27.83,4.79,0.0
20160813:1409,14.74,423.76,27.98,27.52,5.08,0.0
20160813:1509,6.08,201.07,15.32,27.21,5.37,0.0
20160813:1609,0.24,17.62,2.88,26.76,4.76,0.0
20160813:1709,0.0,0.0,0.0,26.31,4.15,0.0
20160813:1809,0.0,0.0,0.0,25.85,3.54,0.0
20160813:1909,0.0,0.0,0.0,25.53,3.02,0.0
20160813:2009,0.0,0.0,0.0,25.2,2.5,0.0
20160813:2109,0.0,0.0,0.0,24.87,1.97,0.0
20160813:2209,0.0,0.0,0.0,24.76,2.15,0.0
20160813:2309,0.0,0.0,0.0,24.65,2.33,0.0
20160814:0009,0.0,0.0,0.0,24.54,2.51,0.0
20160814:0109,0.0,0.0,0.0,24.37,2.49,0.0
20160814:0209,0.0,0.0,0.0,24.2,2.47,0.0
20160814:0309,0.0,0.0,0.0,24.03,2.46,0.0
20160814:0409,2.02,74.63,12.58,25.04,2.43,0.0
20160814:0509,6.53,200.68,25.22,26.05,2.41,0.0
20160814:0609,15.06,436.05,37.91,27.06,2.39,0.0
20160814:0709,21.03,605.38,50.34,27.61,2.68,0.0
20160814:0809,29.16,851.15,61.86,28.15,2.97,0.0
20160814:0909,31.59,930.75,70.52,28.7,3.26,0.0
20160814:1009,31.13,910.2,71.52,28.61,3.91,0.0
20160814:1109,32.99,958.59,63.96,28.52,4.56,0.0
20160814:1209,28.48,813.46,52.78,28.43,5.21,0.0
20160814:1309,22.21,627.7,40.46,28.09,5.49,0.0
20160814:1409,13.56,390.24,27.8,27.76,5.77,0.0
20160814:1509,5.47,179.59,15.13,27.42,6.04,0.0
20160814:1609,0.22,16.59,2.68,27.03,5.48,0.0
20160814:1709,0.0,0.0,0.0,26.64,4.92,0.0
20160814:1809,0.0,0.0,0.0,26.24,4.36,0.0
20160814:1909,0.0,0.0,0.0,26.2,3.69,0.0
20160814:2009,0.0,0.0,0.0,26.16,3.02,0.0
20160814:2109,0.0,0.0,0.0,26.11,2.34,0.0
20160814:2209,0.0,0.0,0.0,25.87,2.44,0.0
20160814:2309,0.0,0.0,0.0,25.63,2.53,0.0
20160815:0009,0.0,0.0,0.0,25.39,2.62,0.0
20160815:0109,0.0,0.0,0.0,25.77,2.98,0.0
20160815:0209,0.0,0.0,0.0,26.15,3.34,0.0
20160815:0309,0.0,0.0,0.0,26.53,3.7,0.0
20160815:0409,1.51,58.08,12.46,26.59,3.52,0.0
20160815:0509,7.77,244.41,25.11,26.64,3.34,0.0
20160815:0609,16.21,465.91,37.8,26.7,3.16,0.0
20160815:0709,24.34,692.73,50.21,26.83,3.56,0.0
20160815:0809,29.82,856.31,61.69,26.96,3.97,0.0
20160815:0909,33.65,973.8,70.25,27.09,4.37,0.0
20160815:1009,32.49,934.1,71.21,26.83,4.92,0.0
20160815:1109,32.83,936.4,63.7,26.58,5.48,0.0
20160815:1209,30.13,848.5,52.57,26.32,6.03,0.0
20160815:1309,23.81,665.89,40.26,26.32,5.78,0.0
20160815:1409,15.0,428.05,27.6,26.31,5.54,0.0
20160815:1509,5.98,197.53,14.93,26.31,5.3,0.0
20160815:1609,0.19,15.19,2.48,25.99,4.69,0.0
20160815:1709,0.0,0.0,0.0,25.68,4.07,0.0
20160815:1809,0.0,0.0,0.0,25.36,3.46,0.0
20160815:1909,0.0,0.0,0.0,25.17,3.05,0.0
20160815:2009,0.0,0.0,0.0,24.98,2.63,0.0
20160815:2109,0.0,0.0,0.0,24.78,2.22,0.0
20160815:2209,0.0,0.0,0.0,24.6,2.49,0.0
20160815:2309,0.0,0.0,0.0,24.43,2.75,0.0
20160816:0009,0.0,0.0,0.0,24.25,3.02,0.0
20160816:0109,0.0,0.0,0.0,24.41,3.06,0.0
20160816:0209,0.0,0.0,0.0,24.57,3.09,0.0
20160816:0309,0.0,0.0,0.0,24.72,3.13,0.0
20160816:0409,1.8,70.95,12.35,25.0,2.96,0.0
20160816:0509,7.96,252.03,25.0,25.28,2.78,0.0
20160816:0609,16.2,464.58,37.68,25.57,2.61,0.0
20160816:0709,24.72,704.31,50.08,25.96,3.0,0.0
20160816:0809,29.32,844.0,61.51,26.34,3.39,0.0
20160816:0909,33.34,969.12,69.98,26.73,3.78,0.0
20160816:1009,33.59,973.69,70.89,26.75,4.23,0.0
20160816:1109,31.34,899.32,63.44,26.77,4.67,0.0
20160816:1209,20.4,576.55,52.35,26.79,5.12,0.0
20160816:1309,15.59,441.89,40.06,26.95,5.06,0.0
20160816:1409,13.75,395.25,27.41,27.1,5.0,0.0
20160816:1509,6.24,209.61,14.73,27.26,4.94,0.0
20160816:1609,0.22,16.17,2.27,26.89,4.3,0.0
20160816:1709,0.0,0.0,0.0,26.52,3.66,0.0
20160816:1809,0.0,0.0,0.0,26.14,3.02,0.0
20160816:1909,0.0,0.0,0.0,25.89,2.87,0.0
20160816:2009,0.0,0.0,0.0,25.64,2.73,0.0
20160816:2109,0.0,0.0,0.0,25.39,2.58,0.0
20160816:2209,0.0,0.0,0.0,25.13,2.68,0.0
20160816:2309,0.0,0.0,0.0,24.87,2.77,0.0
20160817:0009,0.0,0.0,0.0,24.6,2.87,0.0
20160817:0109,0.0,0.0,0.0,24.48,2.74,0.0
20160817:0209,0.0,0.0,0.0,24.36,2.6,0.0
20160817:0309,0.0,0.0,0.0,24.24,2.47,0.0
20160817:0409,1.89,72.08,12.23,25.12,2.63,0.0
20160817:0509,7.96,252.95,24.89,25.99,2.78,0.0
20160817:0609,16.4,472.29,37.57,26.87,2.94,0.0
20160817:0709,24.55,701.27,49.94,27.07,3.28,0.0
20160817:0809,30.35,876.58,61.32,27.27,3.62,0.0
20160817:0909,33.67,981.06,69.71,27.47,3.96,0.0
20160817:1009,33.18,963.9,70.58,27.2,4.18,0.0
20160817:1109,31.05,893.53,63.17,26.93,4.4,0.0
20160817:1209,22.9,648.51,52.12,26.66,4.62,0.0
20160817:1309,23.6,665.24,39.86,26.65,4.67,0.0
20160817:1409,15.05,431.41,27.21,26.64,4.71,0.0
20160817:1509,4.41,145.07,14.53,26.63,4.76,0.0
20160817:1609,0.16,13.71,2.05,26.34,4.23,0.0
20160817:1709,0.0,0.0,0.0,26.05,3.7,0.0
20160817:1809,0.0,0.0,0.0,25.75,3.17,0.0
20160817:1909,0.0,0.0,0.0,25.53,2.78,0.0
20160817:2009,0.0,0.0,0.0,25.31,2.39,0.0
20160817:2109,0.0,0.0,0.0,25.09,2.0,0.0
20160817:2209,0.0,0.0,0.0,24.92,1.62,0.0
20160817:2309,0.0,0.0,0.0,24.75,1.24,0.0
20160818:0009,0.0,0.0,0.0,24.57,0.86,0.0
20160818:0109,0.0,0.0,0.0,24.65,0.95,0.0
20160818:0209,0.0,0.0,0.0,24.73,1.05,0.0
20160818:0309,0.0,0.0,0.0,24.8,1.14,0.0
20160818:0409,1.67,62.89,12.12,25.42,1.37,0.0
20160818:0509,7.68,241.7,24.78,26.04,1.6,0.0
20160818:0609,13.08,379.9,37.45,26.67,1.82,0.0
20160818:0709,18.84,542.51,49.81,27.27,2.36,0.0
20160818:0809,29.74,868.37,61.14,27.87,2.9,0.0
20160818:0909,32.1,943.57,69.43,28.47,3.43,0.0
20160818:1009,33.9,992.3,70.25,28.39,4.18,0.0
20160818:1109,32.62,943.22,62.9,28.3,4.92,0.0
20160818:1209,30.13,858.1,51.89,28.22,5.67,0.0
20160818:1309,22.95,647.47,39.65,27.9,5.6,0.0
20160818:1409,15.74,451.84,27.0,27.58,5.53,0.0
20160818:1509,6.13,206.68,14.32,27.26,5.46,0.0
20160818:1609,0.14,12.8,1.83,26.89,5.0,0.0
20160818:1709,0.0,0.0,0.0,26.53,4.54,0.0
20160818:1809,0.0,0.0,0.0,26.16,4.08,0.0
20160818:1909,0.0,0.0,0.0,25.8,3.48,0.0
20160818:2009,0.0,0.0,0.0,25.44,2.88,0.0
20160818:2109,0.0,0.0,0.0,25.08,2.28,0.0
20160818:2209,0.0,0.0,0.0,25.13,1.99,0.0
20160818:2309,0.0,0.0,0.0,25.18,1.7,0.0
20160819:0009,0.0,0.0,0.0,25.22,1.41,0.0
20160819:0109,0.0,0.0,0.0,25.03,1.5,0.0
20160819:0209,0.0,0.0,0.0,24.84,1.6,0.0
20160819:0309,0.0,0.0,0.0,24.64,1.7,0.0
20160819:0409,1.86,69.56,12.0,24.93,1.62,0.0
20160819:0509,7.88,248.64,24.67,25.21,1.55,0.0
20160819:0609,16.67,481.93,37.34,25.5,1.48,0.0
20160819:0709,24.0,692.43,49.67,26.11,1.85,0.0
20160819:0809,30.14,883.64,60.95,26.72,2.23,0.0
20160819:0909,33.49,992.71,69.15,27.33,2.61,0.0
20160819:1009,35.22,1038.87,69.93,27.48,3.4,0.0
20160819:1109,34.16,993.82,62.62,27.62,4.19,0.0
20160819:1209,30.54,872.58,51.65,27.77,4.98,0.0
20160819:1309,24.07,679.23,39.43,27.6,5.23,0.0
20160819:1409,15.97,458.11,26.79,27.44,5.48,0.0
20160819:1509,6.11,206.29,14.11,27.27,5.72,0.0
20160819:1609,0.1,10.97,1.61,26.92,5.31,0.0
20160819:1709,0.0,0.0,0.0,26.57,4.9,0.0
20160819:1809,0.0,0.0,0.0,26.22,4.48,0.0
20160819:1909,0.0,0.0,0.0,26.02,3.93,0.0
20160819:2009,0.0,0.0,0.0,25.82,3.37,0.0
20160819:2109,0.0,0.0,0.0,25.62,2.81,0.0
20160819:2209,0.0,0.0,0.0,25.33,2.74,0.0
20160819:2309,0.0,0.0,0.0,25.04,2.68,0.0
20160820:0009,0.0,0.0,0.0,24.75,2.61,0.0
20160820:0109,0.0,0.0,0.0,24.5,2.59,0.0
20160820:0209,0.0,0.0,0.0,24.24,2.58,0.0
20160820:0309,0.0,0.0,0.0,23.98,2.57,0.0
20160820:0409,1.33,61.45,11.89,24.65,2.33,0.0
20160820:0509,8.16,263.69,24.56,25.32,2.1,0.0
20160820:0609,17.43,503.59,37.22,26.0,1.86,0.0
20160820:0709,24.79,715.18,49.53,26.75,2.19,0.0
20160820:0809,30.33,889.2,60.76,27.49,2.51,0.0
20160820:0909,33.5,994.49,68.87,28.24,2.84,0.0
20160820:1009,35.19,1039.68,69.6,28.38,3.64,0.0
20160820:1109,34.09,993.51,62.34,28.52,4.44,0.0
20160820:1209,30.3,867.51,51.41,28.66,5.24,0.0
20160820:1309,24.01,678.57,39.21,28.12,5.42,0.0
20160820:1409,15.72,451.26,26.58,27.58,5.6,0.0
20160820:1509,5.97,201.5,13.89,27.04,5.78,0.0
20160820:1609,0.06,9.14,1.39,26.65,5.5,0.0
20160820:1709,0.0,0.0,0.0,26.26,5.22,0.0
20160820:1809,0.0,0.0,0.0,25.86,4.94,0.0
20160820:1909,0.0,0.0,0.0,25.82,4.57,0.0
20160820:2009,0.0,0.0,0.0,25.77,4.2,0.0
20160820:2109,0.0,0.0,0.0,25.72,3.83,0.0
20160820:2209,0.0,0.0,0.0,25.41,3.71,0.0
20160820:2309,0.0,0.0,0.0,25.11,3.6,0.0
20160821:0009,0.0,0.0,0.0,24.8,3.48,0.0
20160821:0109,0.0,0.0,0.0,24.66,3.18,0.0
20160821:0209,0.0,0.0,0.0,24.52,2.88,0.0
20160821:0309,0.0,0.0,0.0,24.38,2.58,0.0
20160821:0409,1.82,68.8,11.77,25.22,2.51,0.0
20160821:0509,8.02,255.46,24.45,26.06,2.45,0.0
20160821:0609,17.18,496.39,37.1,26.91,2.39,0.0
20160821:0709,24.38,701.43,49.39,27.6,2.83,0.0
20160821:0809,30.22,881.04,60.56,28.28,3.28,0.0
20160821:0909,33.61,989.97,68.58,28.97,3.72,0.0
20160821:1009,35.05,1028.49,69.26,28.91,4.4,0.0
20160821:1109,33.89,982.99,62.05,28.85,5.07,0.0
20160821:1209,30.05,857.64,51.17,28.79,5.74,0.0
20160821:1309,23.73,669.46,38.99,28.16,5.81,0.0
20160821:1409,15.58,446.82,26.36,27.53,5.88,0.0
20160821:1509,5.83,196.43,13.67,26.9,5.94,0.0
20160821:1609,0.0,0.0,0.0,26.57,5.59,0.0
20160821:1709,0.0,0.0,0.0,26.24,5.23,0.0
20160821:1809,0.0,0.0,0.0,25.91,4.87,0.0
20160821:1909,0.0,0.0,0.0,25.82,4.56,0.0
